prob,err,trno,half,half_str,phase,phase_str,ta,sa,specID,id,contingency
0.59,-0.245294117647059,12,2,second,1,acq,37,NaN,f12_v2,f12,75/25
0.54,-0.297209302325581,13,2,second,1,acq,37,NaN,f12_v2,f12,75/25
0.51,-0.329080459770115,14,2,second,1,acq,37,NaN,f12_v2,f12,75/25
0.52,-0.320909090909091,15,2,second,1,acq,37,NaN,f12_v2,f12,75/25
NaN,NaN,-5,1,first,2,ext,25,NaN,f15_v2,f15,75/25
NaN,NaN,-4,1,first,2,ext,25,NaN,f15_v2,f15,75/25
NaN,NaN,-3,1,first,2,ext,25,NaN,f15_v2,f15,75/25
NaN,NaN,-2,1,first,2,ext,25,NaN,f15_v2,f15,75/25
NaN,NaN,-1,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.75,0.75,1,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.68,0.68,2,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.66,0.66,3,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.56,0.56,4,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.53,0.53,5,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.51,0.51,6,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.48,0.48,7,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.43,0.305,8,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.62,0.508888888888889,9,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.43,0.33,10,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.6,0.509090909090909,11,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.45,0.283333333333333,12,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.61,0.456153846153846,13,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.48,0.265714285714286,14,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.62,0.42,15,1,first,2,ext,25,NaN,f15_v2,f15,75/25
0.6,0.509090909090909,-5,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.45,0.283333333333333,-4,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.61,0.456153846153846,-3,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.48,0.265714285714286,-2,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.62,0.42,-1,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.44,-0.36,1,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.66,-0.14952380952381,2,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.82,0.00181818181818172,3,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.735,-0.0910869565217391,4,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.755,-0.0783333333333334,5,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.8,-0.0399999999999999,6,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.78,-0.0661538461538461,7,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.88,0.0281481481481481,8,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.86,0.00285714285714289,9,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.93,0.102413793103448,10,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.74,-0.0933333333333334,11,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.83,-0.00870967741935491,12,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.82,0.00749999999999995,13,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.67,-0.117878787878788,14,1,first,1,acq,25,NaN,f15_v2,f15,75/25
NaN,NaN,15,1,first,1,acq,25,NaN,f15_v2,f15,75/25
0.74,-0.0933333333333334,-5,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.83,-0.00870967741935491,-4,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.82,0.00749999999999995,-3,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.67,-0.117878787878788,-2,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.76,-0.0341176470588235,-1,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.78,0.5925,1,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.61,0.433529411764706,2,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.59,0.423333333333333,3,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.65,0.492105263157895,4,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.44,0.29,5,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.62,0.477142857142857,6,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.45,0.313636363636364,7,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.69,0.516086956521739,8,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.73,0.521666666666667,9,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.75,0.55,10,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.61,0.417692307692308,11,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.5,0.314814814814815,12,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.43,0.251428571428571,13,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.46,0.287586206896552,14,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.62,0.42,15,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.5,0.314814814814815,-5,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.43,0.251428571428571,-4,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.46,0.287586206896552,-3,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.62,0.42,-2,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.71,0.516451612903226,-1,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.66,-0.14,1,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.67,-0.135555555555556,2,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.73,-0.0537837837837838,3,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.57,-0.219473684210526,4,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.6,-0.194871794871795,5,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.74,-0.0600000000000001,6,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.84,0.0351219512195121,7,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.92,0.134285714285714,8,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.66,-0.130697674418605,9,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.71,-0.0854545454545454,10,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.88,0.08,11,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.97,0.165652173913043,12,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.9,0.0914893617021277,13,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.87,0.0575,14,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.97,0.174081632653061,15,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.97,0.174081632653061,-5,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.92,0.14,-4,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.66,-0.124313725490196,-3,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.83,0.0415384615384615,-2,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.92,0.146415094339623,-1,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.61,0.39125,1,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.76,0.547878787878788,2,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.73,0.524117647058824,3,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.67,0.47,4,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.49,0.295555555555556,5,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.68,0.490810810810811,6,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.52,0.335789473684211,7,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.44,0.260512820512821,8,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.54,0.34,9,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.6,0.404878048780488,10,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.44,0.225714285714286,11,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.54,0.330697674418605,12,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.55,0.345454545454545,13,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.59,0.39,14,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.58,0.384347826086957,15,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.58,0.384347826086957,-5,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.6,0.408510638297872,-4,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.57,0.3825,-3,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.61,0.426326530612245,-2,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.61,0.43,-1,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.68,-0.0977777777777777,1,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.69,-0.0918181818181819,2,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.6,-0.167857142857143,3,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.54,-0.231929824561403,4,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.46,-0.315862068965517,5,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.58,-0.199661016949153,6,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.68,-0.0866666666666667,7,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.63,-0.140491803278688,8,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.65,-0.108064516129032,9,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.63,-0.131904761904762,10,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.8,0.034375,11,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.7,-0.0692307692307693,12,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.76,-0.0127272727272727,13,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.79,0.0288059701492538,14,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.68,-0.0847058823529411,15,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.68,-0.0847058823529411,-5,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.72,-0.0336231884057971,-4,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.76,0.0171428571428571,-3,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.54,-0.206478873239437,-2,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.72,-0.0161111111111112,-1,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.84,0.604705882352941,1,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.81,0.578115942028986,2,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.78,0.551428571428571,3,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.84,0.614647887323944,4,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.58,0.357777777777778,5,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.61,0.390821917808219,6,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.65,0.433783783783784,7,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.48,0.253333333333333,8,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.6,0.376315789473684,9,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.68,0.459220779220779,10,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.64,0.422051282051282,11,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.65,0.434810126582278,12,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.64,0.4275,13,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.5,0.290123456790123,14,2,second,2,ext,25,NaN,f15_v2,f15,75/25
NaN,NaN,15,2,second,2,ext,25,NaN,f15_v2,f15,75/25
0.64,0.422051282051282,-5,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.65,0.434810126582278,-4,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.64,0.4275,-3,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.5,0.290123456790123,-2,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.52,0.300487804878049,-1,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.66,-0.0815730337078652,1,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.61,-0.123333333333333,2,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.82,0.0837362637362636,3,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.78,0.0408695652173914,4,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.85,0.108064516129032,5,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.79,0.0453191489361703,6,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.875,0.127631578947368,7,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.87,0.12,8,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.88,0.137731958762887,9,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.79,0.0451020408163265,10,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.85,0.102525252525252,11,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.76,0.01,12,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.87,0.117524752475248,13,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.89,0.135098039215686,14,2,second,1,acq,25,NaN,f15_v2,f15,75/25
0.84,0.0827184466019417,15,2,second,1,acq,25,NaN,f15_v2,f15,75/25
NaN,NaN,-5,1,first,1,acq,26,NaN,f20_v2,f20,75/25
NaN,NaN,-4,1,first,1,acq,26,NaN,f20_v2,f20,75/25
NaN,NaN,-3,1,first,1,acq,26,NaN,f20_v2,f20,75/25
NaN,NaN,-2,1,first,1,acq,26,NaN,f20_v2,f20,75/25
NaN,NaN,-1,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.04,-0.96,1,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.14,-0.86,2,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.52,-0.48,3,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.72,-0.28,4,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.92,-0.08,5,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.98,-0.02,6,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.69,-0.31,7,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.84,-0.16,8,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.78,-0.22,9,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.95,-0.05,10,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.98,-0.02,11,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.995,0.0783333333333334,12,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.83,-0.0930769230769232,13,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.95,0.0214285714285714,14,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.945,0.0116666666666666,15,1,first,1,acq,26,NaN,f20_v2,f20,75/25
0.95,0.0214285714285714,-5,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.945,0.0116666666666666,-4,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.89,0.015,-3,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.25,-0.573529411764706,-2,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.08,-0.697777777777778,-1,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.07,0.07,1,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.06,0.06,2,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.06,0.06,3,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.06,0.06,4,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.07,-0.13,5,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.49,0.323333333333333,6,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.14,-0.00285714285714284,7,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.125,0,8,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.15,-0.0722222222222222,9,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.7,0.5,10,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.56,0.378181818181818,11,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.08,-0.0866666666666667,12,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.31,0.156153846153846,13,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.06,-0.0828571428571429,14,1,first,2,ext,26,NaN,f20_v2,f20,75/25
NaN,NaN,15,1,first,2,ext,26,NaN,f20_v2,f20,75/25
0.56,0.378181818181818,-5,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.08,-0.0866666666666667,-4,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.31,0.156153846153846,-3,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.06,-0.0828571428571429,-2,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.15,-0.05,-1,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.34,-0.396842105263158,1,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.24,-0.51,2,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.66,-0.101904761904762,3,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.65,-0.122727272727273,4,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.37,-0.412608695652174,5,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.71,-0.0816666666666667,6,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.83,0.0299999999999999,7,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.93,0.160769230769231,8,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.61,-0.167777777777778,9,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.53,-0.255714285714286,10,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.7,-0.0931034482758621,11,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.79,-0.01,12,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.94,0.165806451612903,13,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.57,-0.21125,14,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.75,-0.0378787878787878,15,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.79,-0.01,-5,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.94,0.165806451612903,-4,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.57,-0.21125,-3,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.75,-0.0378787878787878,-2,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.84,0.0458823529411765,-1,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.97,0.764117647058824,1,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.61,0.41,2,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.3,0.105555555555556,3,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.04,-0.149189189189189,4,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.08,-0.104210526315789,5,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.08,-0.0994871794871795,6,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.02,-0.155,7,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.09,-0.0807317073170732,8,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.08,-0.0866666666666667,9,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.09,-0.0727906976744186,10,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.16,0.000909090909090915,11,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.08,-0.0755555555555556,12,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.1,-0.0739130434782609,13,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.2,0.00851063829787235,14,2,second,2,ext,26,NaN,f20_v2,f20,75/25
NaN,NaN,15,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.16,0.000909090909090915,-5,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.08,-0.0755555555555556,-4,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.1,-0.0739130434782609,-3,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.2,0.00851063829787235,-2,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.69,0.481666666666667,-1,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.7,-0.1,1,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.74,-0.0655555555555556,2,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.9,0.0891891891891892,3,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.9,0.0842105263157895,4,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.84,0.0451282051282051,5,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.56,-0.24,6,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.7,-0.104878048780488,7,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.73,-0.0795238095238096,8,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.79,-0.023953488372093,9,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.83,0.0118181818181817,10,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.77,-0.0522222222222222,11,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.83,0.0256521739130434,12,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.47,-0.317234042553192,13,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.32,-0.471666666666667,14,2,second,1,acq,26,NaN,f20_v2,f20,75/25
NaN,NaN,15,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.77,-0.0522222222222222,-5,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.83,0.0256521739130434,-4,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.47,-0.317234042553192,-3,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.32,-0.471666666666667,-2,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.65,-0.145918367346939,-1,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.29,0.0655102040816326,1,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.54,0.32,2,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.45,0.234313725490196,3,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.35,0.138461538461538,4,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.43,0.222452830188679,5,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.24,0.0177777777777778,6,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.59,0.371818181818182,7,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.4,0.185714285714286,8,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.23,0.0194736842105263,9,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.17,-0.0368965517241379,10,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.08,-0.123389830508475,11,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.005,-0.195,12,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.07,-0.12672131147541,13,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.04,-0.153548387096774,14,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.005,-0.18547619047619,15,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.005,-0.18547619047619,-5,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.005,-0.1825,-4,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.005,-0.195,-3,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.29,0.093030303030303,-2,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.34,0.145970149253731,-1,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.37,-0.43,1,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.64,-0.163921568627451,2,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.83,0.0223076923076923,3,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.86,0.0486792452830188,4,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.85,0.0351851851851852,5,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.8,-0.0181818181818182,6,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.82,-0.00142857142857145,7,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.83,0.00543859649122802,8,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.93,0.102413793103448,9,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.94,0.126440677966102,10,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.53,-0.286666666666667,11,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.78,-0.039672131147541,12,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.8,-0.00645161290322571,13,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.82,0.0104761904761904,14,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.795,-0.0175,15,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.82,0.0104761904761904,-5,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.795,-0.0175,-4,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.87,0.0546153846153846,-3,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.79,-0.0281818181818182,-2,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.93,0.10910447761194,-1,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.7,0.508823529411765,1,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.45,0.261594202898551,2,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.21,0.0242857142857143,3,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.13,-0.0530985915492958,4,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.21,0.0294444444444444,5,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.19,-0.00178082191780821,6,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.39,0.200810810810811,7,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.17,-0.03,8,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.41,0.212631578947368,9,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.24,0.0451948051948052,10,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.13,-0.0623076923076923,11,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.06,-0.129873417721519,12,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.09,-0.11,13,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.3,0.0901234567901235,14,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.64,0.432682926829268,15,2,second,2,ext,26,NaN,f20_v2,f20,75/25
0.06,-0.129873417721519,-5,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.09,-0.11,-4,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.3,0.0901234567901235,-3,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.64,0.432682926829268,-2,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.45,0.245180722891566,-1,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.25,-0.558823529411765,1,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.14,-0.671594202898551,2,2,second,1,acq,26,NaN,f20_v2,f20,75/25
0.19,-0.624285714285714,3,2,second,1,acq,26,NaN,f20_v2,f20,75/25
